scopus_id,topic_id,topic_words,region,period,country,coverDate
2-s2.0-85118443423,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85118405418,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85118385488,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85118336356,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85118264112,4,"sentiment, emotion, facial, review, tweet, opinion, text, machine, expression, learning",Africa & Middle East,pre_chatgpt,Unknown,Unknown
2-s2.0-85118207795,-1,,Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85118172294,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,pre_chatgpt,Unknown,Unknown
2-s2.0-85118151573,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85117892894,-1,,Other / Unclassified,pre_chatgpt,Unknown,Unknown
2-s2.0-85117882463,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85117818232,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85117786086,15,"crime, violence, police, offender, sexual, abuse, criminal, predictive, prediction, risk",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85117768690,-1,,Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85117734414,-1,,Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85117732126,10,"retinal, eye, image, disease, patient, visual, screening, diagnosis, accuracy, clinical",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85117731246,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85117720792,-1,,Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85117711164,-1,,North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85117689410,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,pre_chatgpt,Unknown,Unknown
2-s2.0-85117511466,33,"customer, chatbots, assistant, user, chatbot, voice, consumer, satisfaction, service, intention",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85117455133,-1,,Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85117448048,1,"drug, protein, molecular, compound, inf, molecule, structure, property, chemical, binding",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85117422474,10,"retinal, eye, image, disease, patient, visual, screening, diagnosis, accuracy, clinical",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85117422352,-1,,Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85117421887,-1,,North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85117394246,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85117391012,1,"drug, protein, molecular, compound, inf, molecule, structure, property, chemical, binding",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85117379933,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,pre_chatgpt,Unknown,Unknown
2-s2.0-85117376112,1,"drug, protein, molecular, compound, inf, molecule, structure, property, chemical, binding",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85117368528,11,"price, housing, estate, real estate, valuation, real, property, market, house, appraisal",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85117362643,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85117300922,2,"attack, iot, detection, security, cybersecurity, intrusion, threat, cyber, network, id",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85117293693,5,"speech, hearing, language, voice, recognition, sound, child, acoustic, feature, sign language",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85117234362,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85117203854,-1,,Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85117184223,-1,,North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85117127897,-1,,Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85117043447,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85117036067,-1,,Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85116834431,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,pre_chatgpt,Unknown,Unknown
2-s2.0-85116826521,20,"eeg, seizure, signal, eeg signal, brain, feature, epilepsy, classification, accuracy, electroencephalography",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85116824959,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85116757338,-1,,Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85116757126,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85116751090,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,pre_chatgpt,Unknown,Unknown
2-s2.0-85116702963,-1,,Africa & Middle East,pre_chatgpt,Unknown,Unknown
2-s2.0-85116610049,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85116600794,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85116586656,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85116584774,14,"music, musical, audio, education, teaching, creative, artificial, intelligence, learning, feature",Other / Unclassified,pre_chatgpt,Unknown,Unknown
2-s2.0-85116583171,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85116570950,13,"heritage, cultural, cultural heritage, archaeological, ancient, site, archaeology, bone, preservation, image",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85116504251,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85116494163,-1,,Africa & Middle East,pre_chatgpt,Unknown,Unknown
2-s2.0-85116489680,-1,,Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85116487355,-1,,Africa & Middle East,pre_chatgpt,Unknown,Unknown
2-s2.0-85116481856,-1,,Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85116372866,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85116364785,25,"cell, microscopy, image, tissue, imaging, cellular, raman, phenotype, morphology, single",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85116361317,1,"drug, protein, molecular, compound, inf, molecule, structure, property, chemical, binding",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85116356206,26,"quantum, quantum computing, classical, computing, machine, learning, machine learning, entanglement, computer, algorithm",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85116355038,10,"retinal, eye, image, disease, patient, visual, screening, diagnosis, accuracy, clinical",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85116323737,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85116318800,25,"cell, microscopy, image, tissue, imaging, cellular, raman, phenotype, morphology, single",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85116053592,-1,,Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85115944293,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,pre_chatgpt,Unknown,Unknown
2-s2.0-85115923567,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85115848503,1,"drug, protein, molecular, compound, inf, molecule, structure, property, chemical, binding",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85115840543,-1,,Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85115799335,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85115784118,-1,,Africa & Middle East,pre_chatgpt,Unknown,Unknown
2-s2.0-85115712872,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85115699876,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85115675338,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85115609358,-1,,North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85115425474,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85115410993,-1,,North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85115405488,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,pre_chatgpt,Unknown,Unknown
2-s2.0-85115400148,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85115399095,-1,,Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85115394454,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85115393944,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85115387575,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85115373325,-1,,Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85115371772,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85115369843,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85115363772,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85115359856,-1,,Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85115357778,45,"tumor, brain, mri, image, imaging, segmentation, feature, resonance, magnetic resonance, classification",Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85115250293,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85115245768,-1,,Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85115245435,1,"drug, protein, molecular, compound, inf, molecule, structure, property, chemical, binding",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85115199591,3,"tourism, tourist, hospitality, hotel, service, industry, destination, tourism industry, customer, experience",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85115141169,-1,,Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85115111971,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85115019448,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85115010889,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85114953007,-1,,North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85114884475,-1,,Europe,pre_chatgpt,Unknown,Unknown
2-s2.0-85114865569,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85114816916,-1,,Asia-Pacific,pre_chatgpt,Unknown,Unknown
2-s2.0-85114779974,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,pre_chatgpt,Unknown,Unknown
2-s2.0-85114705220,-1,,North America,pre_chatgpt,Unknown,Unknown
