chunk_id,doc_id,country,region,year,period,stance,stance_confidence,score_risk,score_opportunity,score_balanced
EU_AI_Act_Regulation_2024_1689_chunk_39,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6077,0.6077,0.181,0.2113
EU_AI_Act_Regulation_2024_1689_chunk_40,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.9155,0.9155,0.0347,0.0498
EU_AI_Act_Regulation_2024_1689_chunk_41,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6735,0.6735,0.174,0.1525
EU_AI_Act_Regulation_2024_1689_chunk_42,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6673,0.6673,0.1983,0.1344
EU_AI_Act_Regulation_2024_1689_chunk_43,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.3797,0.3797,0.3182,0.3021
EU_AI_Act_Regulation_2024_1689_chunk_44,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5061,0.5061,0.261,0.2328
EU_AI_Act_Regulation_2024_1689_chunk_45,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.9548,0.9548,0.0299,0.0152
EU_AI_Act_Regulation_2024_1689_chunk_46,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.7147,0.7147,0.0771,0.2081
EU_AI_Act_Regulation_2024_1689_chunk_47,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6962,0.6962,0.1827,0.1211
EU_AI_Act_Regulation_2024_1689_chunk_48,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6749,0.6749,0.1525,0.1726
EU_AI_Act_Regulation_2024_1689_chunk_49,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6999,0.6999,0.1479,0.1522
EU_AI_Act_Regulation_2024_1689_chunk_50,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,opportunity_focused,0.9132,0.0407,0.9132,0.0461
EU_AI_Act_Regulation_2024_1689_chunk_51,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.4209,0.4209,0.3495,0.2296
EU_AI_Act_Regulation_2024_1689_chunk_52,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.4461,0.2806,0.2733,0.4461
EU_AI_Act_Regulation_2024_1689_chunk_53,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.9196,0.9196,0.0216,0.0588
EU_AI_Act_Regulation_2024_1689_chunk_54,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5572,0.5572,0.2433,0.1995
EU_AI_Act_Regulation_2024_1689_chunk_55,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5983,0.5983,0.2712,0.1305
EU_AI_Act_Regulation_2024_1689_chunk_56,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.7603,0.7603,0.1332,0.1065
EU_AI_Act_Regulation_2024_1689_chunk_57,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6202,0.6202,0.2707,0.1091
EU_AI_Act_Regulation_2024_1689_chunk_58,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6197,0.6197,0.2895,0.0908
EU_AI_Act_Regulation_2024_1689_chunk_59,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.8496,0.8496,0.1067,0.0437
EU_AI_Act_Regulation_2024_1689_chunk_60,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.4913,0.4913,0.2546,0.2542
EU_AI_Act_Regulation_2024_1689_chunk_61,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.3814,0.3488,0.3814,0.2698
EU_AI_Act_Regulation_2024_1689_chunk_62,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.9429,0.9429,0.016,0.0411
EU_AI_Act_Regulation_2024_1689_chunk_63,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.66,0.66,0.0788,0.2612
EU_AI_Act_Regulation_2024_1689_chunk_64,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.7677,0.7677,0.1675,0.0648
EU_AI_Act_Regulation_2024_1689_chunk_65,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.4448,0.3654,0.4448,0.1899
EU_AI_Act_Regulation_2024_1689_chunk_66,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.752,0.752,0.1363,0.1117
EU_AI_Act_Regulation_2024_1689_chunk_67,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,opportunity_focused,0.7422,0.2158,0.7422,0.042
EU_AI_Act_Regulation_2024_1689_chunk_68,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,opportunity_focused,0.8185,0.1226,0.8185,0.0588
EU_AI_Act_Regulation_2024_1689_chunk_69,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,opportunity_focused,0.555,0.3218,0.555,0.1233
EU_AI_Act_Regulation_2024_1689_chunk_70,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.4469,0.2311,0.4469,0.322
EU_AI_Act_Regulation_2024_1689_chunk_71,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.4018,0.3177,0.2805,0.4018
EU_AI_Act_Regulation_2024_1689_chunk_72,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.8101,0.8101,0.1018,0.0882
EU_AI_Act_Regulation_2024_1689_chunk_73,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.8059,0.8059,0.0964,0.0977
EU_AI_Act_Regulation_2024_1689_chunk_74,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.4896,0.4896,0.1991,0.3113
EU_AI_Act_Regulation_2024_1689_chunk_75,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6328,0.6328,0.2502,0.117
EU_AI_Act_Regulation_2024_1689_chunk_76,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.7084,0.7084,0.1226,0.169
EU_AI_Act_Regulation_2024_1689_chunk_77,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6257,0.6257,0.2689,0.1054
EU_AI_Act_Regulation_2024_1689_chunk_78,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5412,0.5412,0.2747,0.1841
EU_AI_Act_Regulation_2024_1689_chunk_79,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.8958,0.8958,0.0507,0.0536
EU_AI_Act_Regulation_2024_1689_chunk_80,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.7285,0.7285,0.217,0.0545
EU_AI_Act_Regulation_2024_1689_chunk_81,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.9244,0.9244,0.0344,0.0412
EU_AI_Act_Regulation_2024_1689_chunk_82,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.8123,0.8123,0.1243,0.0634
EU_AI_Act_Regulation_2024_1689_chunk_83,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.4756,0.4756,0.2508,0.2736
EU_AI_Act_Regulation_2024_1689_chunk_84,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.7065,0.7065,0.1558,0.1378
EU_AI_Act_Regulation_2024_1689_chunk_85,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.8948,0.8948,0.0756,0.0295
EU_AI_Act_Regulation_2024_1689_chunk_86,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.4986,0.4986,0.3739,0.1274
EU_AI_Act_Regulation_2024_1689_chunk_87,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6357,0.6357,0.3044,0.0599
EU_AI_Act_Regulation_2024_1689_chunk_88,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.9662,0.9662,0.026,0.0078
EU_AI_Act_Regulation_2024_1689_chunk_89,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.9747,0.9747,0.0107,0.0146
EU_AI_Act_Regulation_2024_1689_chunk_90,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.9165,0.9165,0.0225,0.061
EU_AI_Act_Regulation_2024_1689_chunk_91,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.9381,0.9381,0.0173,0.0447
EU_AI_Act_Regulation_2024_1689_chunk_92,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.4586,0.4586,0.1777,0.3637
EU_AI_Act_Regulation_2024_1689_chunk_93,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.4365,0.2821,0.2813,0.4365
EU_AI_Act_Regulation_2024_1689_chunk_94,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.7801,0.7801,0.0852,0.1347
EU_AI_Act_Regulation_2024_1689_chunk_95,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5663,0.5663,0.2517,0.182
EU_AI_Act_Regulation_2024_1689_chunk_96,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.9269,0.9269,0.0355,0.0376
EU_AI_Act_Regulation_2024_1689_chunk_97,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5205,0.5205,0.4162,0.0634
EU_AI_Act_Regulation_2024_1689_chunk_98,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.7049,0.7049,0.1365,0.1586
EU_AI_Act_Regulation_2024_1689_chunk_99,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5116,0.5116,0.1978,0.2906
EU_AI_Act_Regulation_2024_1689_chunk_100,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.4211,0.4211,0.3044,0.2744
EU_AI_Act_Regulation_2024_1689_chunk_101,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5077,0.5077,0.3309,0.1614
EU_AI_Act_Regulation_2024_1689_chunk_102,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5014,0.5014,0.2914,0.2072
EU_AI_Act_Regulation_2024_1689_chunk_103,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6999,0.6999,0.134,0.1661
EU_AI_Act_Regulation_2024_1689_chunk_104,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.7186,0.7186,0.1316,0.1499
EU_AI_Act_Regulation_2024_1689_chunk_105,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.8717,0.8717,0.0676,0.0607
EU_AI_Act_Regulation_2024_1689_chunk_106,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.4799,0.4799,0.2765,0.2436
EU_AI_Act_Regulation_2024_1689_chunk_107,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6346,0.6346,0.2106,0.1548
EU_AI_Act_Regulation_2024_1689_chunk_108,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.392,0.392,0.3214,0.2866
EU_AI_Act_Regulation_2024_1689_chunk_109,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6534,0.6534,0.2088,0.1378
EU_AI_Act_Regulation_2024_1689_chunk_110,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5887,0.5887,0.205,0.2062
EU_AI_Act_Regulation_2024_1689_chunk_111,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6137,0.6137,0.1667,0.2196
EU_AI_Act_Regulation_2024_1689_chunk_112,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.3935,0.3935,0.3022,0.3043
EU_AI_Act_Regulation_2024_1689_chunk_113,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6859,0.6859,0.137,0.1771
EU_AI_Act_Regulation_2024_1689_chunk_114,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.567,0.567,0.1518,0.2812
EU_AI_Act_Regulation_2024_1689_chunk_115,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6357,0.6357,0.1271,0.2372
EU_AI_Act_Regulation_2024_1689_chunk_116,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5495,0.5495,0.2201,0.2304
EU_AI_Act_Regulation_2024_1689_chunk_117,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.3925,0.3083,0.3925,0.2992
EU_AI_Act_Regulation_2024_1689_chunk_118,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.4021,0.321,0.277,0.4021
EU_AI_Act_Regulation_2024_1689_chunk_119,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.3792,0.2814,0.3394,0.3792
EU_AI_Act_Regulation_2024_1689_chunk_120,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.3981,0.3981,0.2617,0.3403
EU_AI_Act_Regulation_2024_1689_chunk_121,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.3468,0.3468,0.3085,0.3447
EU_AI_Act_Regulation_2024_1689_chunk_122,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5722,0.5722,0.2553,0.1725
EU_AI_Act_Regulation_2024_1689_chunk_123,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6667,0.6667,0.2529,0.0804
EU_AI_Act_Regulation_2024_1689_chunk_124,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,opportunity_focused,0.5045,0.3599,0.5045,0.1356
EU_AI_Act_Regulation_2024_1689_chunk_125,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.4679,0.4679,0.2583,0.2738
EU_AI_Act_Regulation_2024_1689_chunk_126,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.3577,0.3577,0.3168,0.3254
EU_AI_Act_Regulation_2024_1689_chunk_127,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.4282,0.4282,0.322,0.2497
EU_AI_Act_Regulation_2024_1689_chunk_128,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5195,0.5195,0.2474,0.233
EU_AI_Act_Regulation_2024_1689_chunk_129,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6996,0.6996,0.1122,0.1882
EU_AI_Act_Regulation_2024_1689_chunk_130,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.3845,0.3845,0.3071,0.3084
EU_AI_Act_Regulation_2024_1689_chunk_131,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.4542,0.4542,0.3313,0.2145
EU_AI_Act_Regulation_2024_1689_chunk_132,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6989,0.6989,0.1324,0.1687
EU_AI_Act_Regulation_2024_1689_chunk_133,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.4599,0.2903,0.2498,0.4599
EU_AI_Act_Regulation_2024_1689_chunk_134,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.4677,0.4677,0.2815,0.2508
EU_AI_Act_Regulation_2024_1689_chunk_135,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5562,0.5562,0.237,0.2068
EU_AI_Act_Regulation_2024_1689_chunk_136,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.4572,0.4572,0.2879,0.255
EU_AI_Act_Regulation_2024_1689_chunk_137,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6673,0.6673,0.1727,0.16
EU_AI_Act_Regulation_2024_1689_chunk_138,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6134,0.6134,0.1685,0.218
EU_AI_Act_Regulation_2024_1689_chunk_139,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6655,0.6655,0.1836,0.1509
EU_AI_Act_Regulation_2024_1689_chunk_140,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5245,0.5245,0.4167,0.0589
EU_AI_Act_Regulation_2024_1689_chunk_141,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.4578,0.4578,0.3883,0.1539
EU_AI_Act_Regulation_2024_1689_chunk_142,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5124,0.5124,0.3748,0.1128
EU_AI_Act_Regulation_2024_1689_chunk_143,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,opportunity_focused,0.5324,0.2252,0.5324,0.2424
EU_AI_Act_Regulation_2024_1689_chunk_144,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.4966,0.4966,0.3598,0.1436
EU_AI_Act_Regulation_2024_1689_chunk_145,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5862,0.5862,0.3161,0.0977
EU_AI_Act_Regulation_2024_1689_chunk_146,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5025,0.5025,0.2903,0.2072
EU_AI_Act_Regulation_2024_1689_chunk_147,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5789,0.5789,0.3246,0.0965
EU_AI_Act_Regulation_2024_1689_chunk_148,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5129,0.5129,0.2615,0.2257
EU_AI_Act_Regulation_2024_1689_chunk_149,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.4242,0.4242,0.4047,0.1711
EU_AI_Act_Regulation_2024_1689_chunk_150,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.3995,0.3995,0.3603,0.2403
EU_AI_Act_Regulation_2024_1689_chunk_151,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.3747,0.3265,0.3747,0.2988
EU_AI_Act_Regulation_2024_1689_chunk_152,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5185,0.5185,0.4393,0.0423
EU_AI_Act_Regulation_2024_1689_chunk_153,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.4053,0.2854,0.3093,0.4053
EU_AI_Act_Regulation_2024_1689_chunk_154,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5725,0.5725,0.2356,0.1919
EU_AI_Act_Regulation_2024_1689_chunk_155,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.4901,0.4901,0.2571,0.2528
EU_AI_Act_Regulation_2024_1689_chunk_156,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.646,0.646,0.1819,0.1721
EU_AI_Act_Regulation_2024_1689_chunk_157,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.7967,0.7967,0.0803,0.1231
EU_AI_Act_Regulation_2024_1689_chunk_158,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5978,0.5978,0.1932,0.209
EU_AI_Act_Regulation_2024_1689_chunk_159,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6564,0.6564,0.2024,0.1412
EU_AI_Act_Regulation_2024_1689_chunk_160,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5876,0.5876,0.2016,0.2108
EU_AI_Act_Regulation_2024_1689_chunk_161,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6182,0.6182,0.2504,0.1315
EU_AI_Act_Regulation_2024_1689_chunk_162,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.497,0.497,0.287,0.216
EU_AI_Act_Regulation_2024_1689_chunk_163,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.493,0.493,0.2554,0.2515
EU_AI_Act_Regulation_2024_1689_chunk_164,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.641,0.641,0.1689,0.1901
EU_AI_Act_Regulation_2024_1689_chunk_165,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.8329,0.8329,0.0839,0.0832
EU_AI_Act_Regulation_2024_1689_chunk_166,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6284,0.6284,0.2107,0.1609
EU_AI_Act_Regulation_2024_1689_chunk_167,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6599,0.6599,0.1597,0.1804
EU_AI_Act_Regulation_2024_1689_chunk_168,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.9012,0.9012,0.0584,0.0404
EU_AI_Act_Regulation_2024_1689_chunk_169,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.8567,0.8567,0.0958,0.0475
EU_AI_Act_Regulation_2024_1689_chunk_170,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.707,0.707,0.1739,0.1191
EU_AI_Act_Regulation_2024_1689_chunk_171,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.5474,0.5474,0.1855,0.2671
EU_AI_Act_Regulation_2024_1689_chunk_172,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,balanced,0.432,0.432,0.2952,0.2728
EU_AI_Act_Regulation_2024_1689_chunk_173,EU_AI_Act_Regulation_2024_1689,European Union,Europe,2024,post_chatgpt,risk_focused,0.6463,0.6463,0.2878,0.0659
