scopus_id,topic_id_finetuned,topic_label_finetuned,governance_score,region,period,cover_date,country
2-s2.0-85117689410,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Africa & Middle East,pre_chatgpt,2021-12-01,Iran
2-s2.0-85117511466,33,Conversational AI & Chatbots,0.3,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85117455133,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85117448048,1,Drug Discovery & Molecular AI,0.0,Europe,pre_chatgpt,2021-12-01,Switzerland
2-s2.0-85117422474,10,AI in Ophthalmology,0.1,Europe,pre_chatgpt,2021-12-01,Germany
2-s2.0-85117422352,-1,,,Europe,pre_chatgpt,2021-12-01,Belgium
2-s2.0-85117421887,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85117394246,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Hong Kong
2-s2.0-85117391012,1,Drug Discovery & Molecular AI,0.0,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85117379933,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Africa & Middle East,pre_chatgpt,2021-12-01,Morocco
2-s2.0-85117376112,1,Drug Discovery & Molecular AI,0.0,Asia-Pacific,pre_chatgpt,2021-12-01,Japan
2-s2.0-85117368528,11,AI in Real Estate Valuation,0.2,Asia-Pacific,pre_chatgpt,2021-12-01,Thailand
2-s2.0-85117362643,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Japan
2-s2.0-85117300922,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,pre_chatgpt,2021-12-01,India
2-s2.0-85117293693,5,Speech & Language Recognition,0.1,Asia-Pacific,pre_chatgpt,2021-12-01,India
2-s2.0-85117234362,153,"Topic0_Sub_153: disaster, evacuation, emergency, hurricane, disaster managem",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Australia
2-s2.0-85117203854,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,Singapore
2-s2.0-85117184223,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85117127897,-1,,,Europe,pre_chatgpt,2021-12-01,Austria
2-s2.0-85117043447,171,"Topic0_Sub_171: schizophrenia, patient, cognitive, functional, bagging ensem",0.1,Europe,pre_chatgpt,2021-12-01,Belgium
2-s2.0-85117036067,-1,,,Europe,pre_chatgpt,2021-12-01,United Kingdom
2-s2.0-85116834431,-1,,,Africa & Middle East,pre_chatgpt,2021-12-01,Israel
2-s2.0-85116826521,20,AI in Neuroimaging & EEG,0.0,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85116824959,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,Thailand
2-s2.0-85116757338,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85116757126,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,India
2-s2.0-85116751090,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Latin America,pre_chatgpt,2021-12-01,Brazil
2-s2.0-85116702963,-1,,,Africa & Middle East,pre_chatgpt,2021-12-01,Iran
2-s2.0-85116610049,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,North America,pre_chatgpt,2021-12-01,Canada
2-s2.0-85116600794,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Thailand
2-s2.0-85116586656,117,"Topic0_Sub_117: inf, air, inf inf, pollution, air quality, air pollution, co",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Malaysia
2-s2.0-85116584774,14,AI in Music & Creative Arts,0.1,Other / Unclassified,pre_chatgpt,2021-12-01,Unknown
2-s2.0-85116583171,-1,,,North America,pre_chatgpt,2021-12-01,Canada
2-s2.0-85116570950,13,AI in Cultural Heritage,0.1,Europe,pre_chatgpt,2021-12-01,Germany
2-s2.0-85116504251,136,"Topic0_Sub_136: suicide, suicidal, ideation, suicidal ideation, suicide atte",0.1,Europe,pre_chatgpt,2021-12-01,Netherlands
2-s2.0-85116494163,-1,,,Africa & Middle East,pre_chatgpt,2021-12-01,Bahrain
2-s2.0-85116489680,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85116487355,-1,,,Africa & Middle East,pre_chatgpt,2021-12-01,South Africa
2-s2.0-85116481856,-1,,,Europe,pre_chatgpt,2021-12-01,United Kingdom
2-s2.0-85116372866,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85116364785,25,AI in Cell Biology & Microscopy,0.0,Europe,pre_chatgpt,2021-12-01,Portugal
2-s2.0-85116361317,1,Drug Discovery & Molecular AI,0.0,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85116356206,26,Quantum Computing & AI,0.2,Europe,pre_chatgpt,2021-12-01,Austria
2-s2.0-85116355038,10,AI in Ophthalmology,0.1,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85116323737,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Taiwan
2-s2.0-85116318800,25,AI in Cell Biology & Microscopy,0.0,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85116053592,-1,,,Europe,pre_chatgpt,2021-12-01,Italy
2-s2.0-85115944293,-1,,,Latin America,pre_chatgpt,2021-12-01,Brazil
2-s2.0-85115923567,128,"Topic0_Sub_128: supply chain, chain, supply, demand, inventory, forecasting,",0.1,North America,pre_chatgpt,2021-12-01,Canada
2-s2.0-85115848503,1,Drug Discovery & Molecular AI,0.0,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85115840543,-1,,,Europe,pre_chatgpt,2021-12-01,Norway
2-s2.0-85115799335,113,"Topic0_Sub_113: cancer, breast, breast cancer, tumor, patient, gene, surviva",0.1,Europe,pre_chatgpt,2021-12-01,Finland
2-s2.0-85115784118,-1,,,Africa & Middle East,pre_chatgpt,2021-12-01,Iran
2-s2.0-85115712872,115,"Topic0_Sub_115: software, machine learning, learning, machine, feature, algo",0.1,Europe,pre_chatgpt,2021-12-01,Germany
2-s2.0-85115699876,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85115675338,113,"Topic0_Sub_113: cancer, breast, breast cancer, tumor, patient, gene, surviva",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85115609358,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85115425474,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Europe,pre_chatgpt,2021-12-01,Italy
2-s2.0-85115410993,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85115405488,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Africa & Middle East,pre_chatgpt,2021-12-01,Saudi Arabia
2-s2.0-85115400148,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85115399095,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85115394454,117,"Topic0_Sub_117: inf, air, inf inf, pollution, air quality, air pollution, co",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Malaysia
2-s2.0-85115393944,112,"Topic0_Sub_112: energy, power, solar, building, consumption, electricity, gr",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85115387575,183,UAV & Drone Governance,0.6,North America,pre_chatgpt,2021-12-01,Canada
2-s2.0-85115373325,-1,,,Europe,pre_chatgpt,2021-12-01,France
2-s2.0-85115371772,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85115369843,104,"Topic0_Sub_104: stock, market, financial, return, credit, price, fraud, port",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85115363772,141,"Topic0_Sub_141: gene, cell, immune, expression, infiltration, degs, enrichme",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Japan
2-s2.0-85115359856,-1,,,Europe,pre_chatgpt,2021-12-01,Denmark
2-s2.0-85115357778,45,AI in Brain Tumour Imaging,0.1,Europe,pre_chatgpt,2021-12-01,United Kingdom
2-s2.0-85115250293,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Australia
2-s2.0-85115245768,-1,,,Europe,pre_chatgpt,2021-12-01,Czechia
2-s2.0-85115245435,1,Drug Discovery & Molecular AI,0.0,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85115199591,3,AI in Tourism & Hospitality,0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Japan
2-s2.0-85115141169,-1,,,Europe,pre_chatgpt,2021-12-01,Sweden
2-s2.0-85115111971,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,North America,pre_chatgpt,2021-12-01,Canada
2-s2.0-85115019448,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85115010889,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85114953007,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85114884475,-1,,,Europe,pre_chatgpt,2021-12-01,Sweden
2-s2.0-85114865569,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85114816916,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,India
2-s2.0-85114779974,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85114705220,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85114644665,123,"Topic0_Sub_123: birth, maternal, woman, pregnancy, child, infant, health, ri",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Japan
2-s2.0-85114627523,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Europe,pre_chatgpt,2021-12-01,Germany
2-s2.0-85114625623,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85114611615,1,Drug Discovery & Molecular AI,0.0,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85114501475,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Malaysia
2-s2.0-85114267410,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Europe,pre_chatgpt,2021-12-01,Sweden
2-s2.0-85114185345,7,AI in Neurodevelopmental Diagnosis,0.2,Europe,pre_chatgpt,2021-12-01,United Kingdom
2-s2.0-85114182451,-1,,,Europe,pre_chatgpt,2021-12-01,Germany
2-s2.0-85114170222,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,Vietnam
2-s2.0-85114030384,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85114029210,-1,,,Europe,pre_chatgpt,2021-12-01,Italy
2-s2.0-85113987154,-1,,,Europe,pre_chatgpt,2021-12-01,Italy
2-s2.0-85113946747,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85113873533,143,"Topic0_Sub_143: pavement, asphalt, road, maintenance, mix, pavement performa",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85113816025,-1,,,Europe,pre_chatgpt,2021-12-01,Sweden
2-s2.0-85113771480,-1,,,North America,pre_chatgpt,2021-12-01,Canada
2-s2.0-85113706586,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85113643073,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85113593401,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85113513958,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85113436647,29,AI in Sleep & Mental Health,0.1,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85113411074,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85113396527,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85113389079,1,Drug Discovery & Molecular AI,0.0,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85113365204,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,Hong Kong
2-s2.0-85113328632,-1,,,Europe,pre_chatgpt,2021-12-01,Turkey
2-s2.0-85113230483,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,Singapore
2-s2.0-85113218386,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85113200805,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Europe,pre_chatgpt,2021-12-01,United Kingdom
2-s2.0-85113198913,116,"Topic0_Sub_116: dementia, cognitive, alzheimer, mci, alzheimer disease, dise",0.1,Europe,pre_chatgpt,2021-12-01,Germany
2-s2.0-85113153597,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,Europe,pre_chatgpt,2021-12-01,Germany
2-s2.0-85113150503,-1,,,Europe,pre_chatgpt,2021-12-01,Spain
2-s2.0-85113138728,185,"Topic0_Sub_185: gene, lung, cancer, lung cancer, nsclc, egfr, cell, prognosi",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85112720822,10,AI in Ophthalmology,0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Pakistan
2-s2.0-85112690417,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85112687768,176,"Topic0_Sub_176: gene, ibd, expression, inflammatory bowel, inflammatory, bow",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Japan
2-s2.0-85112684505,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85112683826,176,"Topic0_Sub_176: gene, ibd, expression, inflammatory bowel, inflammatory, bow",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85112626232,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Europe,pre_chatgpt,2021-12-01,France
2-s2.0-85112555912,150,"Topic0_Sub_150: waste, waste management, solid waste, solid, management, was",0.1,Europe,pre_chatgpt,2021-12-01,Finland
2-s2.0-85112540120,7,AI in Neurodevelopmental Diagnosis,0.2,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85112435061,22,AI for Poverty & Development (Global South),0.4,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85112431087,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,Europe,pre_chatgpt,2021-12-01,United Kingdom
2-s2.0-85112422759,24,"AI, Fake News & Disinformation",0.8,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85112404868,142,"Topic0_Sub_142: problem, optimization, algorithm, optimization problem, solu",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85112339796,165,"Topic0_Sub_165: pain, patient, chronic, exercise, lbp, intensity, neuropathi",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85112115018,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,Taiwan
2-s2.0-85112049689,1,Drug Discovery & Molecular AI,0.0,Asia-Pacific,pre_chatgpt,2021-12-01,Japan
2-s2.0-85112024001,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Africa & Middle East,pre_chatgpt,2021-12-01,Morocco
2-s2.0-85112018993,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85112017285,10,AI in Ophthalmology,0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Australia
2-s2.0-85112007685,129,AI in Public Administration & Governance,0.9,Europe,pre_chatgpt,2021-12-01,Netherlands
2-s2.0-85111999523,-1,,,Europe,pre_chatgpt,2021-12-01,Norway
2-s2.0-85111995713,28,AI in Forensic & Dental Analysis,0.0,Asia-Pacific,pre_chatgpt,2021-12-01,Japan
2-s2.0-85111977893,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,Europe,pre_chatgpt,2021-12-01,Spain
2-s2.0-85111918406,21,Trust & Trustworthiness in AI,0.8,Asia-Pacific,pre_chatgpt,2021-12-01,Singapore
2-s2.0-85111918286,31,Algorithmic Fairness & Bias,1.0,Europe,pre_chatgpt,2021-12-01,Italy
2-s2.0-85111860569,-1,,,Europe,pre_chatgpt,2021-12-01,United Kingdom
2-s2.0-85111735436,105,"Topic0_Sub_105: employee, chain, supply chain, supply, job, organizational, ",0.1,Europe,pre_chatgpt,2021-12-01,Czechia
2-s2.0-85111713512,103,"AI Law, Ethics & Human Rights",0.95,Europe,pre_chatgpt,2021-12-01,Germany
2-s2.0-85111652815,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85111589081,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85111571691,136,"Topic0_Sub_136: suicide, suicidal, ideation, suicidal ideation, suicide atte",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85111516685,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85111501975,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85111479235,-1,,,Europe,pre_chatgpt,2021-12-01,Belgium
2-s2.0-85111165575,-1,,,Europe,pre_chatgpt,2021-12-01,Turkey
2-s2.0-85111157967,116,"Topic0_Sub_116: dementia, cognitive, alzheimer, mci, alzheimer disease, dise",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85111146297,23,AI in Genomics & Microbiology,0.0,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85111111888,1,Drug Discovery & Molecular AI,0.0,Europe,pre_chatgpt,2021-12-01,Austria
2-s2.0-85111100117,149,"Topic0_Sub_149: fatigue, movement, muscle, hand, rehabilitation, motion, emg",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85111097812,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Europe,pre_chatgpt,2021-12-01,Norway
2-s2.0-85111095666,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85111087926,1,Drug Discovery & Molecular AI,0.0,North America,pre_chatgpt,2021-12-01,Canada
2-s2.0-85110962945,29,AI in Sleep & Mental Health,0.1,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85110935044,109,"Topic0_Sub_109: soil, sup, forest, land, inf, sup sup, vegetation, accuracy,",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85110715675,171,"Topic0_Sub_171: schizophrenia, patient, cognitive, functional, bagging ensem",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Japan
2-s2.0-85110564868,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85110487489,-1,,,Europe,pre_chatgpt,2021-12-01,Serbia
2-s2.0-85110436547,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85110422564,-1,,,Europe,pre_chatgpt,2021-12-01,Sweden
2-s2.0-85109770226,1,Drug Discovery & Molecular AI,0.0,Asia-Pacific,pre_chatgpt,2021-12-01,Japan
2-s2.0-85109742102,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Hong Kong
2-s2.0-85109661576,1,Drug Discovery & Molecular AI,0.0,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85109617074,1,Drug Discovery & Molecular AI,0.0,Europe,pre_chatgpt,2021-12-01,Germany
2-s2.0-85109315008,116,"Topic0_Sub_116: dementia, cognitive, alzheimer, mci, alzheimer disease, dise",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,Taiwan
2-s2.0-85109302775,1,Drug Discovery & Molecular AI,0.0,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85109193458,141,"Topic0_Sub_141: gene, cell, immune, expression, infiltration, degs, enrichme",0.1,Europe,pre_chatgpt,2021-12-01,Denmark
2-s2.0-85109183109,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Europe,pre_chatgpt,2021-12-01,Italy
2-s2.0-85109181613,-1,,,Europe,pre_chatgpt,2021-12-01,Spain
2-s2.0-85109154190,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Africa & Middle East,pre_chatgpt,2021-12-01,Israel
2-s2.0-85109009558,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,Japan
2-s2.0-85108843804,-1,,,Africa & Middle East,pre_chatgpt,2021-12-01,UAE
2-s2.0-85108804490,-1,,,Latin America,pre_chatgpt,2021-12-01,Mexico
2-s2.0-85108788638,-1,,,Europe,pre_chatgpt,2021-12-01,Germany
2-s2.0-85108697680,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Europe,pre_chatgpt,2021-12-01,Germany
2-s2.0-85108290166,-1,,,Latin America,pre_chatgpt,2021-12-01,Colombia
2-s2.0-85108233949,32,AI & Blockchain Technology,0.3,Asia-Pacific,pre_chatgpt,2021-12-01,India
2-s2.0-85108179936,136,"Topic0_Sub_136: suicide, suicidal, ideation, suicidal ideation, suicide atte",0.1,North America,pre_chatgpt,2021-12-01,Canada
2-s2.0-85108157561,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,South Korea
2-s2.0-85108156820,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,pre_chatgpt,2021-12-01,China
2-s2.0-85108151576,-1,,,North America,pre_chatgpt,2021-12-01,United States
2-s2.0-85108147149,113,"Topic0_Sub_113: cancer, breast, breast cancer, tumor, patient, gene, surviva",0.1,Latin America,pre_chatgpt,2021-12-01,Brazil
2-s2.0-85108140169,-1,,,Asia-Pacific,pre_chatgpt,2021-12-01,Australia
2-s2.0-85108121778,-1,,,Africa & Middle East,pre_chatgpt,2021-12-01,Saudi Arabia
