id	label	weight
911	Hunan Normal University	16
912	University of the Sunshine Coast	16
913	University of Saskatchewan	16
914	Donghua University	16
915	Universität Augsburg	16
916	Charles Darwin University	16
917	Shaqra University	16
918	Erciyes Üniversitesi	16
919	Argonne National Laboratory	16
920	University of Ulsan	16
921	University of Fribourg	16
922	Université Chouaib Doukkali	16
923	Kennesaw State University	16
924	University of Nebraska–Lincoln	16
925	Universitatea Babeș-Bolyai	16
926	Singapore Management University	16
927	Indian Institute of Management Ranchi	16
928	Indian Institute of Technology (Indian School of Mines), Dhanbad	16
929	Universität Regensburg	16
930	University of Miami Leonard M. Miller School of Medicine	16
931	Xiangya Hospital Central South University	16
932	Charles Sturt University	16
933	Aligarh Muslim University	16
934	University of Huddersfield	16
935	Leids Universitair Medisch Centrum	16
936	Baylor University	16
937	Minzu University of China	16
938	Universidade Federal de Mato Grosso do Sul	16
939	IPB University	16
940	Graduate School of Medicine	16
941	Universitat Rovira i Virgili	16
942	South China Agricultural University	16
943	VIT Business School	16
944	Université Ibn Tofail	16
945	Washington University School of Medicine in St. Louis	16
946	National Chengchi University	16
947	Guangxi Medical University	16
948	Universiti Malaysia Sarawak	16
949	Aditya University	15
950	College of Business and Economics	15
951	Sumy State University	15
952	Wenzhou Medical University	15
953	Asia Pacific University of Technology and Innovation	15
954	Fujian Normal University	15
955	Università degli Studi di Palermo	15
956	Peking University Health Science Center	15
957	Faculty of Engineering	15
958	University of Aberdeen	15
959	FAU College of Engineering and Computer Science	15
960	Università degli Studi di Modena e Reggio Emilia	15
961	TBS Business School	15
962	Xuzhou Medical University	15
963	Universitätsklinikum Heidelberg	15
964	Wake Forest University School of Medicine	15
965	Zhejiang Chinese Medical University	15
966	Dartmouth College	15
967	Shanghai Lixin University of Accounting and Finance	15
968	Henan Polytechnic University	15
969	Ramaiah Institute of Technology	15
970	Mohammed VI Polytechnic University	15
971	Korea Institute of Science and Technology	15
972	Shanghai Maritime University	15
973	Vietnam National University, Hanoi	15
974	San Jose State University	15
975	Universität Ulm	15
976	George R. Brown School of Engineering and Computing	15
977	Savitribai Phule Pune University	15
978	Mayo Clinic in Jacksonville, Florida	15
979	University of Oregon	15
980	Pukyong National University	15
981	Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau	15
982	Faculty of Science	15
983	Parul University	15
984	Haramaya University	15
985	Chungbuk National University	15
986	North Sichuan Medical College	15
987	UC Davis School of Medicine	15
988	Anna University	15
989	Jeonbuk National University	15
990	University of Bern	15
991	Università degli Studi Roma Tre	15
992	Ajman University	15
993	Changsha University of Science and Technology	15
994	College of Engineering and Computer Science	15
995	Soonchunhyang University	15
996	Erasmus Universiteit Rotterdam	15
997	Chengdu University of Traditional Chinese Medicine	15
998	Università degli Studi della Campania Luigi Vanvitelli	15
999	Jiangsu Normal University	15
1000	The University of Texas at San Antonio	15
1001	Northern Illinois University	15
1002	Faculteit Techniek, Bestuur en Management, TU Delft	15
1003	London School of Hygiene & Tropical Medicine	15
1004	Universität Bayreuth	15
1005	Hanyang University ERICA Campus	15
1006	University of Nevada, Las Vegas	15
1007	Harbin Medical University	15
1008	Jadavpur University	15
1009	University of G. d'Annunzio Chieti and Pescara	15
1010	Keck School of Medicine of USC	15
1011	Dongguk University, Seoul	15
1012	UT Southwestern Medical Center	15
1013	Dublin City University	15
1014	National University of Defense Technology China	15
1015	Boston University Chobanian & Avedisian School of Medicine	15
1016	Durban University of Technology	15
1017	Karpagam Academy of Higher Education	14
1018	Panimalar Engineering College	14
1019	Victoria University	14
1020	Vardhaman College of Engineering	14
1021	Memorial University of Newfoundland	14
1022	Covenant University	14
1023	University of Lahore	14
1024	School of Management, Zhejiang University	14
1025	Ulster University	14
1026	REVA University	14
1027	Hiroshima University	14
1028	Abai Kazakh National Pedagogical University	14
1029	Hongik University	14
1030	Duke University School of Medicine	14
1031	Christian-Albrechts-Universität zu Kiel	14
1032	Hebrew University of Jerusalem	14
1033	College of Science and Engineering	14
1034	American University of Sharjah	14
1035	Department of Medicine	14
1036	Università Politecnica delle Marche	14
1037	King Abdullah University of Science and Technology	14
1038	First Affiliated Hospital of Zhengzhou University	14
1039	Yangtze University	14
1040	The Open University	14
1041	Goldsmiths, University of London	14
1042	California Institute of Technology	14
1043	East China University of Science and Technology	14
1044	Szegedi Tudományegyetem (SZTE)	14
1045	Deutsches Zentrum für Luft- und Raumfahrt (DLR)	14
1046	Shahjalal University of Science and Technology	14
1047	Konkuk University	14
1048	Universidade Federal Fluminense	14
1049	Chengdu University	14
1050	Chiang Mai University	14
1051	Beijing Foreign Studies University	14
1052	Lingnan University, Hong Kong	14
1053	Universitatea Alexandru Ioan Cuza	14
1054	L.N. Gumilyov Eurasian National University	14
1055	Utah State University	14
1056	Zhejiang University of Finance and Economics	14
1057	Xi'an University of Technology	14
1058	Cleveland Clinic Foundation	14
1059	University of Reading	14
1060	Otto-von-Guericke-Universität Magdeburg	14
1061	Indian Institute of Technology Bombay	14
1062	Vanderbilt University Medical Center	14
1063	National Bureau of Economic Research	14
1064	Waseda University	14
1065	Jordan University of Science and Technology	14
1066	Koç University	14
1067	Ajou University	14
1068	Brigham Young University	14
1069	CASE School of Medicine	14
1070	Case Western Reserve University	14
1071	Universiti Sultan Zainal Abidin	14
1072	Indian Institute of Management Mumbai	14
1073	McGill Faculty of Medicine and Health Sciences	14
1074	Università degli Studi di Brescia	14
1075	Universität Freiburg	14
1076	Kent State University	14
1077	China Meteorological Administration	14
1078	Sichuan Normal University	14
1079	Tianjin Medical University	14
1080	Xidian University	14
1081	Chongqing Normal University	14
1082	National Institute for Materials Science	14
1083	Harvard John A. Paulson School of Engineering and Applied Sciences	14
1084	Sant'Anna Scuola Universitaria Superiore Pisa	14
1085	Mississippi State University	14
1086	Anhui Jianzhu University	14
1087	OsloMet – StorbyUniversitetet	14
1088	Macao Polytechnic University	14
1089	The Pharmaceutical Sciences of Zhejiang University	14
1090	Saudi Electronic University	14
1091	Universidad Pablo de Olavide, de Sevilla	14
1092	Pontificia Universidad Católica de Chile	14
1093	Çanakkale Onsekiz Mart Üniversitesi	14
1094	Lahore Garrison University	14
1095	University of Wisconsin-Whitewater	14
1096	Indian Institute of Management Raipur	14
1097	National Yunlin University of Science and Technology	14
1098	Taiyuan University of Technology	14
1099	Institute of Mountain Hazards and Environment, Chinese Academy of Sciences	14
1100	The First Hospital of Xian Jiaotong University	14
1101	Tickle College of Engineering	14
1102	Université Ibn Zohr	14
1103	Bangladesh University of Engineering and Technology	14
1104	Cedars-Sinai Medical Center	14
1105	Chinese Academy of Medical Sciences & Peking Union Medical College	14
1106	Universitas Diponegoro	14
1107	Academy of Scientific and Innovative Research (AcSIR)	14
1108	Duke-NUS Medical School	14
1109	Qatar University	13
1110	Universidad Pontificia Comillas	13
1111	MIT Department of Electrical Engineering and Computer Science	13
1112	Hubei University of Technology	13
1113	Macau University of Science and Technology	13
1114	Universidade da Coruña	13
1115	University of the Free State	13
1116	National Chiao Tung University	13
1117	Universität Graz	13
1118	Cyprus University of Technology	13
1119	University of Seoul	13
1120	Dankook University	13
1121	University of the Punjab	13
1122	AGH University of Krakow	13
1123	Central University of Haryana	13
1124	Zhejiang Provincial People's Hospital	13
1125	Lancaster University	13
1126	Yaroslav Mudryi National Law University	13
1127	Kellogg School of Management Northwestern University	13
1128	Seoul National University of Science and Technology	13
1129	Johannes Kepler University Linz	13
1130	UW-Madison College of Engineering	13
1131	Deraya University	13
1132	Politechnika Lubelska	13
1133	Auckland University of Technology	13
1134	Hankuk University of Foreign Studies	13
1135	Korea University Anam Hospital	13
1136	National Institute of Technology Raipur	13
1137	Graphic Era Hill University	13
1138	Beijing University of Chinese Medicine	13
1139	Université de Liège	13
1140	College of Engineering, Computing and Applied Sciences	13
1141	Research Center for Eco-Environmental Sciences Chinese Academy of Sciences	13
1142	North South University	13
1143	School of Medicine	13
1144	Drexel University	13
1145	Johns Hopkins Bloomberg School of Public Health	13
1146	Riphah International University	13
1147	Shandong University of Finance and Economics	13
1148	Shandong Normal University	13
1149	Istanbul Üniversitesi	13
1150	Dr. B.R. Ambedkar National Institute of Technology	13
1151	University of Utah School of Medicine	13
1152	Universidade de Lisboa	13
1153	Université de Lorraine	13
1154	Keio University School of Medicine	13
1155	Cornell Ann S. Bowers College of Computing and Information Science	13
1156	Jiangxi Normal University	13
1157	Universitas Negeri Surabaya	13
1158	Università degli Studi di Perugia	13
1159	Heinrich-Heine-Universität Düsseldorf	13
1160	Quaid-i-Azam University	13
1161	The George Washington University School of Medicine and Health Sciences	13
1162	An-Najah National University	13
1163	College of Computing	13
1164	Plekhanov Russian University of Economics	13
1165	Universitatea din Bucuresti	13
1166	College of Engineering and Computing	13
1167	The Chinese University of Hong Kong, Shenzhen	13
1168	Universiti Teknikal Malaysia Melaka	13
1169	Universidade Tecnológica Federal do Paraná	13
1170	New Jersey Institute of Technology	13
1171	Reykjavík University	13
1172	Instituto Piaget	13
1173	Sri Sri University	13
1174	Huaqiao University	13
1175	University of Denver	13
1176	Teknologian Tutkimuskeskus VTT	13
1177	Faculty of Science, Ibn Tofail University	13
1178	Canadian University Dubai	13
1179	Harvard Business School	13
1180	Université de Lille	13
1181	FSEG Sfax - Faculté des Sciences Économiques et de Gestion de Sfax	13
1182	Université de Montpellier	13
1183	University of Massachusetts Amherst	13
